,Año,Day,Tiempo,PRN,S4,Az,Elv
10801,21,095,67854,7,0.08,17.7,72.5
10802,21,095,67854,9,0.12,190.3,39.9
10803,21,095,67854,17,0.12,294.8,36.3
10804,21,095,67854,19,0.19,263.9,27.7
10805,21,095,67854,21,0.19,36.0,18.3
10806,21,095,67854,22,0.23,94.8,18.7
10807,21,095,67854,30,0.13,337.0,36.8
10808,21,095,67914,1,0.11,40.8,42.4
10809,21,095,67914,3,0.2,122.7,27.4
10810,21,095,67914,4,0.2,157.4,20.2
10811,21,095,67914,7,0.08,18.5,73.0
10812,21,095,67914,9,0.15,189.9,39.7
10813,21,095,67914,17,0.12,295.4,36.1
10814,21,095,67914,19,0.18,264.4,27.8
10815,21,095,67914,21,0.28,35.9,18.0
10816,21,095,67914,22,0.3,94.3,18.7
10817,21,095,67914,30,0.13,337.0,37.3
10818,21,095,67974,1,0.13,40.4,42.0
10819,21,095,67974,3,0.19,122.1,27.4
10820,21,095,67974,4,0.26,157.1,19.9
10821,21,095,67974,7,0.08,19.3,73.5
10822,21,095,67974,9,0.14,189.4,39.4
10823,21,095,67974,17,0.12,296.0,36.0
10824,21,095,67974,19,0.2,265.0,27.8
10825,21,095,67974,21,0.25,35.7,17.6
10826,21,095,67974,22,0.27,93.8,18.6
10827,21,095,67974,30,0.15,336.9,37.7
10828,21,095,68034,1,0.12,40.1,41.6
10829,21,095,68034,3,0.19,121.6,27.4
10830,21,095,68034,4,0.24,156.8,19.6
10831,21,095,68034,7,0.09,20.1,73.9
10832,21,095,68034,9,0.13,189.0,39.1
10833,21,095,68034,17,0.12,296.6,35.8
10834,21,095,68034,19,0.2,265.5,27.8
10835,21,095,68034,21,0.25,35.6,17.2
10836,21,095,68034,22,0.25,93.4,18.5
10837,21,095,68034,30,0.16,336.8,38.2
10838,21,095,68094,1,0.14,39.7,41.1
10839,21,095,68094,3,0.19,121.1,27.4
10840,21,095,68094,4,0.24,156.5,19.3
10841,21,095,68094,7,0.08,21.1,74.4
10842,21,095,68094,9,0.13,188.6,38.8
10843,21,095,68094,17,0.12,297.1,35.7
10844,21,095,68094,19,0.2,266.1,27.8
10845,21,095,68094,21,0.27,35.4,16.8
10846,21,095,68094,22,0.25,92.9,18.4
10847,21,095,68094,30,0.15,336.8,38.6
10848,21,095,68154,1,0.14,39.3,40.7
10849,21,095,68154,3,0.2,120.6,27.5
10850,21,095,68154,4,0.22,156.2,19.1
10851,21,095,68154,7,0.1,22.0,74.9
10852,21,095,68154,9,0.12,188.1,38.6
10853,21,095,68154,17,0.13,297.7,35.5
10854,21,095,68154,19,0.19,266.6,27.8
10855,21,095,68154,21,0.29,35.3,16.5
10856,21,095,68154,22,0.24,92.4,18.4
10857,21,095,68154,30,0.13,336.7,39.1
10858,21,095,68214,1,0.12,39.0,40.3
10859,21,095,68214,3,0.21,120.1,27.5
10860,21,095,68214,4,0.36,155.9,18.8
10861,21,095,68214,7,0.09,23.1,75.4
10862,21,095,68214,9,0.13,187.7,38.3
10863,21,095,68214,17,0.12,298.3,35.4
10864,21,095,68214,19,0.2,267.1,27.9
10865,21,095,68214,21,0.32,35.2,16.1
10866,21,095,68214,22,0.23,92.0,18.3
10867,21,095,68214,30,0.12,336.6,39.5
10868,21,095,68274,1,0.13,38.6,39.9
10869,21,095,68274,3,0.22,119.5,27.5
10870,21,095,68274,4,0.3,155.7,18.5
10871,21,095,68274,7,0.08,24.2,75.9
10872,21,095,68274,9,0.14,187.2,38.0
10873,21,095,68274,17,0.13,298.8,35.2
10874,21,095,68274,19,0.19,267.7,27.9
10875,21,095,68274,21,0.21,35.0,15.7
10876,21,095,68274,22,0.21,91.5,18.2
10877,21,095,68274,30,0.12,336.5,40.0
10878,21,095,68334,1,0.12,38.3,39.5
10879,21,095,68334,3,0.2,119.0,27.5
10880,21,095,68334,4,0.27,155.4,18.2
10881,21,095,68334,7,0.09,25.4,76.3
10882,21,095,68334,9,0.13,186.8,37.7
10883,21,095,68334,17,0.13,299.4,35.1
10884,21,095,68334,19,0.23,268.2,27.9
10885,21,095,68334,21,0.24,34.9,15.4
10886,21,095,68334,22,0.2,91.0,18.1
10887,21,095,68334,30,0.15,336.5,40.5
10888,21,095,68394,1,0.13,38.0,39.0
10889,21,095,68394,3,0.22,118.5,27.6
10890,21,095,68394,4,0.31,155.1,17.9
10891,21,095,68394,7,0.09,26.6,76.8
10892,21,095,68394,9,0.17,186.4,37.5
10893,21,095,68394,17,0.14,299.9,34.9
10894,21,095,68394,19,0.22,268.8,27.9
10895,21,095,68394,21,0.25,34.8,15.0
10896,21,095,68394,22,0.21,90.5,18.0
10897,21,095,68394,30,0.12,336.4,40.9
10898,21,095,68454,1,0.13,37.7,38.6
10899,21,095,68454,3,0.2,118.0,27.6
10900,21,095,68454,4,0.31,154.8,17.6
10901,21,095,68454,7,0.08,28.0,77.2
10902,21,095,68454,9,0.14,185.9,37.2
10903,21,095,68454,17,0.13,300.5,34.8
10904,21,095,68454,19,0.2,269.3,27.9
10905,21,095,68454,21,0.32,34.7,14.6
10906,21,095,68454,22,0.19,90.1,17.9
10907,21,095,68454,30,0.11,336.3,41.4
10908,21,095,68514,1,0.17,37.3,38.2
10909,21,095,68514,3,0.19,117.5,27.6
10910,21,095,68514,4,0.29,154.5,17.4
10911,21,095,68514,7,0.08,29.5,77.7
10912,21,095,68514,9,0.16,185.5,36.9
10913,21,095,68514,17,0.13,301.1,34.6
10914,21,095,68514,19,0.21,269.8,27.9
10915,21,095,68514,21,0.35,34.5,14.3
10916,21,095,68514,22,0.18,89.6,17.8
10917,21,095,68514,30,0.12,336.2,41.8
10918,21,095,68574,1,0.18,37.0,37.8
10919,21,095,68574,3,0.19,116.9,27.6
10920,21,095,68574,4,0.26,154.2,17.1
10921,21,095,68574,7,0.08,31.0,78.1
10922,21,095,68574,9,0.14,185.1,36.7
10923,21,095,68574,17,0.13,301.6,34.5
10924,21,095,68574,19,0.24,270.4,27.9
10925,21,095,68574,21,0.32,34.4,13.9
10926,21,095,68574,22,0.2,89.1,17.8
10927,21,095,68574,30,0.14,336.1,42.3
10928,21,095,68634,1,0.2,36.7,37.3
10929,21,095,68634,3,0.21,116.4,27.6
10930,21,095,68634,4,0.3,153.9,16.8
10931,21,095,68634,7,0.08,32.7,78.6
10932,21,095,68634,9,0.15,184.7,36.4
10933,21,095,68634,17,0.12,302.1,34.3
10934,21,095,68634,19,0.24,270.9,27.9
10935,21,095,68634,21,0.22,34.3,13.5
10936,21,095,68634,22,0.19,88.7,17.7
10937,21,095,68634,30,0.14,336.0,42.8
10938,21,095,68694,1,0.14,36.4,36.9
10939,21,095,68694,3,0.19,115.9,27.6
10940,21,095,68694,4,0.29,153.6,16.5
10941,21,095,68694,7,0.08,34.5,79.0
10942,21,095,68694,9,0.13,184.2,36.1
10943,21,095,68694,17,0.14,302.7,34.1
10944,21,095,68694,19,0.2,271.5,27.9
10945,21,095,68694,21,0.25,34.2,13.2
10946,21,095,68694,22,0.21,88.2,17.6
10947,21,095,68694,30,0.13,335.8,43.2
10948,21,095,68754,1,0.12,36.2,36.5
10949,21,095,68754,3,0.18,115.4,27.7
10950,21,095,68754,4,0.29,153.4,16.3
10951,21,095,68754,7,0.09,36.5,79.4
10952,21,095,68754,9,0.16,183.8,35.9
10953,21,095,68754,17,0.16,303.2,34.0
10954,21,095,68754,19,0.21,272.0,27.9
10955,21,095,68754,21,0.31,34.1,12.8
10956,21,095,68754,22,0.17,87.7,17.5
10957,21,095,68754,30,0.12,335.7,43.7
10958,21,095,68814,1,0.14,35.9,36.1
10959,21,095,68814,3,0.18,114.8,27.7
10960,21,095,68814,4,0.29,153.1,16.0
10961,21,095,68814,7,0.08,38.6,79.8
10962,21,095,68814,9,0.15,183.4,35.6
10963,21,095,68814,17,0.12,303.8,33.8
10964,21,095,68814,19,0.19,272.6,27.9
10965,21,095,68814,21,0.38,34.0,12.4
10966,21,095,68814,22,0.16,87.3,17.4
10967,21,095,68814,30,0.15,335.6,44.2
10968,21,095,68874,1,0.17,35.6,35.6
10969,21,095,68874,3,0.17,114.3,27.7
10970,21,095,68874,4,0.24,152.8,15.7
10971,21,095,68874,7,0.07,40.9,80.2
10972,21,095,68874,9,0.14,183.0,35.4
10973,21,095,68874,17,0.15,304.3,33.6
10974,21,095,68874,19,0.2,273.1,27.8
10975,21,095,68874,21,0.4,33.9,12.1
10976,21,095,68874,22,0.19,86.8,17.3
10977,21,095,68874,30,0.11,335.5,44.6
10978,21,095,68934,1,0.17,35.3,35.2
10979,21,095,68934,3,0.15,113.8,27.7
10980,21,095,68934,4,0.25,152.5,15.5
10981,21,095,68934,7,0.08,43.3,80.6
10982,21,095,68934,9,0.13,182.5,35.1
10983,21,095,68934,17,0.14,304.8,33.5
10984,21,095,68934,19,0.22,273.6,27.8
10985,21,095,68934,21,0.33,33.8,11.7
10986,21,095,68934,22,0.2,86.3,17.2
10987,21,095,68934,30,0.11,335.3,45.1
10988,21,095,68994,1,0.16,35.1,34.8
10989,21,095,68994,3,0.18,113.2,27.7
10990,21,095,68994,4,0.24,152.2,15.2
10991,21,095,68994,7,0.07,46.0,80.9
10992,21,095,68994,9,0.15,182.1,34.8
10993,21,095,68994,17,0.12,305.4,33.3
10994,21,095,68994,19,0.19,274.2,27.8
10995,21,095,68994,21,0.2,33.7,11.4
10996,21,095,68994,22,0.24,85.9,17.1
10997,21,095,68994,30,0.1,335.2,45.5
10998,21,095,69054,1,0.15,34.8,34.3
10999,21,095,69054,3,0.16,112.7,27.7
11000,21,095,69054,4,0.27,151.9,14.9
11001,21,095,69054,7,0.07,48.8,81.2
11002,21,095,69054,9,0.16,181.7,34.6
11003,21,095,69054,17,0.15,305.9,33.1
11004,21,095,69054,19,0.18,274.7,27.8
11005,21,095,69054,21,0.29,33.6,11.0
11006,21,095,69054,22,0.24,85.4,17.0
11007,21,095,69054,30,0.1,335.1,46.0
11008,21,095,69114,1,0.15,34.6,33.9
11009,21,095,69114,3,0.17,112.2,27.7
11010,21,095,69114,4,0.24,151.6,14.7
11011,21,095,69114,7,0.08,51.9,81.5
11012,21,095,69114,9,0.13,181.3,34.3
11013,21,095,69114,17,0.16,306.4,32.9
11014,21,095,69114,19,0.2,275.3,27.7
11015,21,095,69114,21,0.31,33.6,10.6
11016,21,095,69114,22,0.23,85.0,16.9
11017,21,095,69114,30,0.11,334.9,46.5
11018,21,095,69174,1,0.17,34.3,33.5
11019,21,095,69174,3,0.16,111.7,27.7
11020,21,095,69174,4,0.27,151.3,14.4
11021,21,095,69174,7,0.07,55.2,81.8
11022,21,095,69174,9,0.15,180.9,34.1
11023,21,095,69174,17,0.15,306.9,32.8
11024,21,095,69174,19,0.19,275.8,27.7
11025,21,095,69174,21,0.33,33.5,10.3
11026,21,095,69174,22,0.27,84.5,16.8
11027,21,095,69174,30,0.1,334.8,47.0
11028,21,095,69234,1,0.16,34.1,33.1
11029,21,095,69234,3,0.17,111.1,27.7
11030,21,095,69234,4,0.27,151.0,14.2
11031,21,095,69234,6,0.15,213.9,33.6
11032,21,095,69234,7,0.07,58.7,82.1
11033,21,095,69234,9,0.15,180.5,33.8
11034,21,095,69234,17,0.17,307.5,32.6
11035,21,095,69234,19,0.21,276.4,27.7
11036,21,095,69234,21,0.31,33.4,9.9
11037,21,095,69234,22,0.33,84.0,16.7
11038,21,095,69234,30,0.11,334.6,47.4
11039,21,095,69294,1,0.18,33.9,32.6
11040,21,095,69294,3,0.17,110.6,27.7
11041,21,095,69294,4,0.23,150.7,13.9
11042,21,095,69294,6,0.15,214.1,34.0
11043,21,095,69294,7,0.07,62.4,82.3
11044,21,095,69294,9,0.15,180.1,33.6
11045,21,095,69294,17,0.13,308.0,32.4
11046,21,095,69294,19,0.21,276.9,27.6
11047,21,095,69294,22,0.31,83.6,16.6
11048,21,095,69294,30,0.12,334.4,47.9
11049,21,095,69354,1,0.17,33.6,32.2
11050,21,095,69354,3,0.19,110.1,27.7
11051,21,095,69354,4,0.26,150.4,13.7
11052,21,095,69354,6,0.16,214.3,34.4
11053,21,095,69354,7,0.07,66.4,82.5
11054,21,095,69354,9,0.15,179.7,33.3
11055,21,095,69354,17,0.18,308.5,32.2
11056,21,095,69354,19,0.19,277.4,27.6
11057,21,095,69354,22,0.3,83.1,16.4
11058,21,095,69354,30,0.1,334.2,48.4
11059,21,095,69414,1,0.16,33.4,31.8
11060,21,095,69414,3,0.18,109.5,27.8
11061,21,095,69414,4,0.38,150.1,13.4
11062,21,095,69414,6,0.16,214.5,34.8
11063,21,095,69414,7,0.08,70.5,82.6
11064,21,095,69414,9,0.17,179.2,33.1
11065,21,095,69414,17,0.2,309.0,32.1
11066,21,095,69414,19,0.18,278.0,27.5
11067,21,095,69414,22,0.3,82.7,16.3
11068,21,095,69414,30,0.1,334.1,48.8
11069,21,095,69474,1,0.17,33.2,31.3
11070,21,095,69474,3,0.16,109.0,27.8
11071,21,095,69474,4,0.33,149.8,13.2
11072,21,095,69474,6,0.16,214.7,35.2
11073,21,095,69474,7,0.08,74.7,82.7
11074,21,095,69474,9,0.15,178.8,32.8
11075,21,095,69474,17,0.13,309.5,31.9
11076,21,095,69474,19,0.19,278.5,27.5
11077,21,095,69474,22,0.29,82.2,16.2
11078,21,095,69474,30,0.12,333.9,49.3
11079,21,095,69534,1,0.17,33.0,30.9
11080,21,095,69534,3,0.16,108.5,27.7
11081,21,095,69534,4,0.29,149.5,12.9
11082,21,095,69534,6,0.13,214.9,35.7
11083,21,095,69534,7,0.07,79.1,82.8
11084,21,095,69534,9,0.16,178.4,32.6
11085,21,095,69534,17,0.14,310.0,31.7
11086,21,095,69534,19,0.19,279.1,27.5
11087,21,095,69534,22,0.29,81.8,16.1
11088,21,095,69534,30,0.1,333.7,49.8
11089,21,095,69594,1,0.14,32.8,30.5
11090,21,095,69594,3,0.16,107.9,27.7
11091,21,095,69594,4,0.35,149.1,12.7
11092,21,095,69594,6,0.13,215.1,36.1
11093,21,095,69594,7,0.07,83.5,82.8
11094,21,095,69594,9,0.16,178.0,32.3
11095,21,095,69594,17,0.15,310.5,31.5
11096,21,095,69594,19,0.17,279.6,27.4
11097,21,095,69594,22,0.26,81.3,16.0
11098,21,095,69594,30,0.11,333.5,50.2
11099,21,095,69654,1,0.18,32.6,30.0
11100,21,095,69654,3,0.19,107.4,27.7
11101,21,095,69654,4,0.32,148.8,12.4
11102,21,095,69654,6,0.16,215.4,36.5
11103,21,095,69654,7,0.07,87.9,82.8
11104,21,095,69654,9,0.17,177.6,32.1
11105,21,095,69654,17,0.15,311.0,31.3
11106,21,095,69654,19,0.18,280.1,27.4
11107,21,095,69654,22,0.25,80.9,15.9
11108,21,095,69654,30,0.08,333.3,50.7
11109,21,095,69714,1,0.17,32.4,29.6
11110,21,095,69714,3,0.17,106.9,27.7
11111,21,095,69714,4,0.27,148.5,12.2
11112,21,095,69714,6,0.15,215.6,36.9
11113,21,095,69714,7,0.08,92.3,82.7
11114,21,095,69714,9,0.16,177.2,31.9
11115,21,095,69714,17,0.18,311.5,31.2
11116,21,095,69714,19,0.18,280.7,27.3
11117,21,095,69714,22,0.25,80.4,15.7
11118,21,095,69714,30,0.11,333.0,51.2
11119,21,095,69774,1,0.18,32.2,29.2
11120,21,095,69774,3,0.19,106.3,27.7
11121,21,095,69774,4,0.29,148.2,11.9
11122,21,095,69774,6,0.14,215.8,37.3
11123,21,095,69774,7,0.08,96.6,82.6
11124,21,095,69774,9,0.16,176.8,31.6
11125,21,095,69774,17,0.16,312.0,31.0
11126,21,095,69774,19,0.17,281.2,27.2
11127,21,095,69774,22,0.23,80.0,15.6
11128,21,095,69774,30,0.11,332.8,51.7
11129,21,095,69834,1,0.2,32.0,28.7
11130,21,095,69834,3,0.21,105.8,27.7
11131,21,095,69834,4,0.28,147.9,11.7
11132,21,095,69834,6,0.15,216.1,37.8
11133,21,095,69834,7,0.09,100.7,82.5
11134,21,095,69834,9,0.15,176.4,31.4
11135,21,095,69834,17,0.14,312.5,30.8
11136,21,095,69834,19,0.16,281.7,27.2
11137,21,095,69834,22,0.24,79.5,15.5
11138,21,095,69834,30,0.1,332.6,52.1
11139,21,095,69894,1,0.16,31.9,28.3
11140,21,095,69894,3,0.22,105.3,27.7
11141,21,095,69894,4,0.27,147.6,11.5
11142,21,095,69894,6,0.16,216.3,38.2
11143,21,095,69894,7,0.08,104.7,82.3
11144,21,095,69894,9,0.16,176.0,31.2
11145,21,095,69894,17,0.16,313.0,30.6
11146,21,095,69894,19,0.16,282.3,27.1
11147,21,095,69894,22,0.22,79.1,15.4
11148,21,095,69894,30,0.09,332.3,52.6
11149,21,095,69954,1,0.18,31.7,27.9
11150,21,095,69954,3,0.21,104.7,27.7
11151,21,095,69954,4,0.29,147.3,11.2
11152,21,095,69954,6,0.13,216.6,38.6
11153,21,095,69954,7,0.08,108.4,82.1
11154,21,095,69954,9,0.16,175.6,30.9
11155,21,095,69954,17,0.18,313.5,30.4
11156,21,095,69954,19,0.16,282.8,27.1
11157,21,095,69954,22,0.22,78.6,15.2
11158,21,095,69954,30,0.1,332.1,53.1
11159,21,095,70014,1,0.19,31.5,27.5
11160,21,095,70014,3,0.24,104.2,27.7
11161,21,095,70014,4,0.33,147.0,11.0
11162,21,095,70014,6,0.13,216.9,39.0
11163,21,095,70014,7,0.08,112.0,81.8
11164,21,095,70014,9,0.24,175.2,30.7
11165,21,095,70014,17,0.16,314.0,30.2
11166,21,095,70014,19,0.16,283.3,27.0
11167,21,095,70014,22,0.24,78.2,15.1
11168,21,095,70014,30,0.09,331.8,53.6
11169,21,095,70074,1,0.2,31.4,27.0
11170,21,095,70074,3,0.25,103.6,27.7
11171,21,095,70074,4,0.31,146.6,10.8
11172,21,095,70074,6,0.12,217.2,39.4
11173,21,095,70074,7,0.08,115.3,81.6
11174,21,095,70074,9,0.23,174.8,30.5
11175,21,095,70074,17,0.17,314.5,30.1
11176,21,095,70074,19,0.16,283.9,26.9
11177,21,095,70074,22,0.27,77.8,15.0
11178,21,095,70074,30,0.09,331.6,54.0
11179,21,095,70134,1,0.18,31.2,26.6
11180,21,095,70134,3,0.19,103.1,27.6
11181,21,095,70134,4,0.3,146.3,10.6
11182,21,095,70134,6,0.13,217.4,39.8
11183,21,095,70134,7,0.07,118.4,81.3
11184,21,095,70134,9,0.16,174.4,30.2
11185,21,095,70134,17,0.18,315.0,29.9
11186,21,095,70134,19,0.14,284.4,26.8
11187,21,095,70134,22,0.3,77.3,14.8
11188,21,095,70134,30,0.1,331.3,54.5
11189,21,095,70194,1,0.18,31.1,26.2
11190,21,095,70194,3,0.2,102.6,27.6
11191,21,095,70194,4,0.3,146.0,10.3
11192,21,095,70194,6,0.13,217.7,40.3
11193,21,095,70194,7,0.07,121.3,80.9
11194,21,095,70194,9,0.17,174.0,30.0
11195,21,095,70194,17,0.21,315.4,29.7
11196,21,095,70194,19,0.17,284.9,26.8
11197,21,095,70194,22,0.3,76.9,14.7
11198,21,095,70194,30,0.08,331.0,55.0
11199,21,095,70254,1,0.19,30.9,25.7
11200,21,095,70254,3,0.19,102.0,27.6
11201,21,095,70254,4,0.34,145.7,10.1
11202,21,095,70254,6,0.15,218.0,40.7
11203,21,095,70254,7,0.07,123.9,80.6
11204,21,095,70254,9,0.16,173.6,29.8
11205,21,095,70254,17,0.15,315.9,29.5
11206,21,095,70254,19,0.17,285.5,26.7
11207,21,095,70254,22,0.25,76.5,14.5
11208,21,095,70254,30,0.08,330.7,55.5
11209,21,095,70314,1,0.19,30.8,25.3
11210,21,095,70314,3,0.16,101.5,27.6
11211,21,095,70314,6,0.11,218.3,41.1
11212,21,095,70314,7,0.07,126.4,80.2
11213,21,095,70314,9,0.16,173.2,29.5
11214,21,095,70314,14,0.21,349.9,16.1
11215,21,095,70314,17,0.13,316.4,29.3
11216,21,095,70314,19,0.19,286.0,26.6
11217,21,095,70314,22,0.27,76.0,14.4
11218,21,095,70314,30,0.09,330.4,55.9
11219,21,095,70374,1,0.2,30.6,24.9
11220,21,095,70374,3,0.17,101.0,27.6
11221,21,095,70374,6,0.11,218.7,41.5
11222,21,095,70374,7,0.07,128.7,79.8
11223,21,095,70374,9,0.15,172.8,29.3
11224,21,095,70374,14,0.23,350.3,16.3
11225,21,095,70374,17,0.17,316.9,29.1
11226,21,095,70374,19,0.16,286.5,26.5
11227,21,095,70374,22,0.25,75.6,14.3
11228,21,095,70374,30,0.08,330.0,56.4
11229,21,095,70434,1,0.21,30.5,24.5
11230,21,095,70434,3,0.15,100.4,27.5
11231,21,095,70434,6,0.13,219.0,41.9
11232,21,095,70434,7,0.07,130.8,79.4
11233,21,095,70434,9,0.16,172.4,29.1
11234,21,095,70434,14,0.21,350.6,16.5
11235,21,095,70434,17,0.14,317.4,28.9
11236,21,095,70434,19,0.16,287.0,26.5
11237,21,095,70434,22,0.29,75.2,14.1
11238,21,095,70434,30,0.08,329.7,56.9
11239,21,095,70494,1,0.2,30.4,24.0
11240,21,095,70494,3,0.17,99.9,27.5
11241,21,095,70494,6,0.12,219.3,42.3
11242,21,095,70494,7,0.07,132.7,79.0
11243,21,095,70494,9,0.15,172.0,28.9
11244,21,095,70494,14,0.21,351.0,16.8
11245,21,095,70494,17,0.14,317.8,28.8
11246,21,095,70494,19,0.17,287.6,26.4
11247,21,095,70494,22,0.27,74.7,14.0
11248,21,095,70494,30,0.08,329.4,57.3
11249,21,095,70554,1,0.19,30.2,23.6
11250,21,095,70554,3,0.17,99.3,27.5
11251,21,095,70554,6,0.12,219.7,42.7
11252,21,095,70554,7,0.08,134.5,78.6
11253,21,095,70554,9,0.16,171.6,28.7
11254,21,095,70554,14,0.21,351.3,17.0
11255,21,095,70554,17,0.14,318.3,28.6
11256,21,095,70554,19,0.17,288.1,26.3
11257,21,095,70554,22,0.29,74.3,13.8
11258,21,095,70554,30,0.08,329.0,57.8
11259,21,095,70614,1,0.21,30.1,23.2
11260,21,095,70614,3,0.18,98.8,27.4
11261,21,095,70614,6,0.13,220.0,43.1
11262,21,095,70614,7,0.08,136.2,78.2
11263,21,095,70614,9,0.15,171.2,28.4
11264,21,095,70614,14,0.22,351.7,17.2
11265,21,095,70614,17,0.15,318.8,28.4
11266,21,095,70614,19,0.17,288.6,26.2
11267,21,095,70614,22,0.26,73.9,13.7
11268,21,095,70614,30,0.09,328.6,58.3
11269,21,095,70674,1,0.23,30.0,22.7
11270,21,095,70674,3,0.18,98.3,27.4
11271,21,095,70674,6,0.13,220.4,43.5
11272,21,095,70674,7,0.07,137.7,77.7
11273,21,095,70674,9,0.18,170.8,28.2
11274,21,095,70674,14,0.2,352.0,17.4
11275,21,095,70674,17,0.16,319.2,28.2
11276,21,095,70674,19,0.17,289.1,26.1
11277,21,095,70674,22,0.23,73.4,13.5
11278,21,095,70674,30,0.09,328.3,58.8
11279,21,095,70734,1,0.19,29.9,22.3
11280,21,095,70734,3,0.18,97.7,27.4
11281,21,095,70734,6,0.12,220.7,43.9
11282,21,095,70734,7,0.08,139.1,77.3
11283,21,095,70734,9,0.16,170.4,28.0
11284,21,095,70734,14,0.23,352.3,17.6
11285,21,095,70734,17,0.19,319.7,28.0
11286,21,095,70734,19,0.17,289.7,26.0
11287,21,095,70734,22,0.2,73.0,13.4
11288,21,095,70734,30,0.1,327.9,59.2
11289,21,095,70794,1,0.18,29.8,21.9
11290,21,095,70794,3,0.19,97.2,27.3
11291,21,095,70794,6,0.1,221.1,44.3
11292,21,095,70794,7,0.08,140.5,76.8
11293,21,095,70794,9,0.23,170.0,27.8
11294,21,095,70794,14,0.2,352.7,17.9
11295,21,095,70794,17,0.15,320.1,27.8
11296,21,095,70794,19,0.16,290.2,25.9
11297,21,095,70794,22,0.18,72.6,13.2
11298,21,095,70794,30,0.07,327.4,59.7
11299,21,095,70854,1,0.2,29.7,21.5
11300,21,095,70854,3,0.19,96.7,27.3
11301,21,095,70854,6,0.11,221.5,44.7
11302,21,095,70854,7,0.07,141.7,76.3
11303,21,095,70854,9,0.2,169.6,27.6
11304,21,095,70854,14,0.22,353.0,18.1
11305,21,095,70854,17,0.14,320.6,27.7
11306,21,095,70854,19,0.18,290.7,25.9
11307,21,095,70854,22,0.19,72.2,13.0
11308,21,095,70854,30,0.07,327.0,60.2
11309,21,095,70914,1,0.2,29.6,21.0
11310,21,095,70914,3,0.18,96.1,27.2
11311,21,095,70914,6,0.1,221.9,45.1
11312,21,095,70914,7,0.07,142.8,75.9
11313,21,095,70914,9,0.17,169.2,27.4
11314,21,095,70914,14,0.24,353.4,18.3
11315,21,095,70914,17,0.14,321.1,27.5
11316,21,095,70914,19,0.16,291.2,25.8
11317,21,095,70914,22,0.23,71.8,12.9
11318,21,095,70914,30,0.07,326.6,60.6
11319,21,095,70974,1,0.22,29.5,20.6
11320,21,095,70974,3,0.16,95.6,27.2
11321,21,095,70974,6,0.11,222.3,45.5
11322,21,095,70974,7,0.07,143.9,75.4
11323,21,095,70974,9,0.17,168.8,27.2
11324,21,095,70974,14,0.19,353.7,18.5
11325,21,095,70974,17,0.14,321.5,27.3
11326,21,095,70974,19,0.15,291.7,25.7
11327,21,095,70974,22,0.24,71.4,12.7
11328,21,095,70974,30,0.07,326.1,61.1
11329,21,095,71034,1,0.18,29.4,20.2
11330,21,095,71034,3,0.17,95.1,27.1
11331,21,095,71034,6,0.11,222.7,45.9
11332,21,095,71034,7,0.07,144.9,74.9
11333,21,095,71034,9,0.16,168.5,27.0
11334,21,095,71034,14,0.2,354.1,18.8
11335,21,095,71034,17,0.14,322.0,27.1
11336,21,095,71034,19,0.18,292.2,25.6
11337,21,095,71034,22,0.23,70.9,12.6
11338,21,095,71034,30,0.08,325.6,61.6
11339,21,095,71094,1,0.18,29.3,19.8
11340,21,095,71094,3,0.16,94.5,27.1
11341,21,095,71094,6,0.1,223.1,46.3
11342,21,095,71094,7,0.07,145.8,74.4
11343,21,095,71094,9,0.15,168.1,26.8
11344,21,095,71094,14,0.22,354.4,19.0
11345,21,095,71094,17,0.14,322.4,26.9
11346,21,095,71094,19,0.18,292.8,25.5
11347,21,095,71094,22,0.26,70.5,12.4
11348,21,095,71094,30,0.07,325.1,62.0
11349,21,095,71154,1,0.2,29.2,19.4
11350,21,095,71154,3,0.17,94.0,27.0
11351,21,095,71154,6,0.1,223.6,46.7
11352,21,095,71154,7,0.07,146.7,73.9
11353,21,095,71154,9,0.15,167.7,26.6
11354,21,095,71154,14,0.21,354.7,19.2
11355,21,095,71154,17,0.13,322.9,26.7
11356,21,095,71154,19,0.18,293.3,25.4
11357,21,095,71154,22,0.29,70.1,12.2
11358,21,095,71154,30,0.07,324.6,62.5
11359,21,095,71214,1,0.22,29.1,18.9
11360,21,095,71214,3,0.17,93.5,27.0
11361,21,095,71214,6,0.12,224.0,47.1
11362,21,095,71214,7,0.09,147.5,73.4
11363,21,095,71214,9,0.17,167.3,26.4
11364,21,095,71214,14,0.17,355.1,19.5
11365,21,095,71214,17,0.15,323.3,26.6
11366,21,095,71214,19,0.15,293.8,25.3
11367,21,095,71214,22,0.25,69.7,12.1
11368,21,095,71214,30,0.07,324.1,62.9
11369,21,095,71274,1,0.24,29.1,18.5
11370,21,095,71274,3,0.15,92.9,26.9
11371,21,095,71274,6,0.1,224.5,47.5
11372,21,095,71274,7,0.07,148.3,72.9
11373,21,095,71274,9,0.17,166.9,26.2
11374,21,095,71274,14,0.23,355.4,19.7
11375,21,095,71274,17,0.16,323.8,26.4
11376,21,095,71274,19,0.15,294.3,25.2
11377,21,095,71274,22,0.28,69.3,11.9
11378,21,095,71274,30,0.07,323.6,63.4
11379,21,095,71334,1,0.19,29.0,18.1
11380,21,095,71334,3,0.15,92.4,26.9
11381,21,095,71334,6,0.1,224.9,47.9
11382,21,095,71334,7,0.08,149.0,72.4
